box,id_letter,artist,name,notes
7,ג,משה גיאת ,בשרונה הגאולה,
7,ג,משה גיאת ,שירי שירי שירי קודש ומסורת,
7,ג,משה גיאת ,בליווי מקהלת מזמורי אביב,
7,ג,מוש הגיע תודה לאמא,,
7,ג,משה גיאת ,שירת הזמיר,
7,ג,משה גיאת ,השקיני יין בליווי מקהלת מזמורי אביב,
7,ג,משה גיאת ,בטוב וברע,
7,ג,משה גיאת ,פעמון זהב,
7,ג,משה גיאת ,חלומות,
7,ג,רביב גזית,זה,
7,ג,גזוז ,גלגל שני,
7,ג,גזוז ,,
7,ג,אלי גורנשטיין ,על עץ התות בשירי ילדות,
7,ג,עדנה גורן,התחדשות,
7,ג,עדנה גורן,שירי ברט בכרך ואחרים,
7,ג,עדנה גורן,כי מדברות עינייך,
7,ג,מני גורמן ,החצוצרה של מני גורמן,
7,ג,ישראל גוריון ,עומד לי על קצה הלשון בשירים גסים,
7,ג,ישראל גוריון ,ישראפון,
7,ג,ישראל גוריון ,ישראל גוריון שר,
7,ג,ישראל גוריון ,אמא אורי רוצה קצת מים,
7,ג,שרה גורבי ,עם תזמורת קול ישראל ומקהלת קול ציון לגולה ביידיש,
7,ג,שרה גורבי ,מלודיז אוף ישראל,
7,ג,ג'וסי אנד היז בנד אט דה דן הוטל,,
7,ג,סנדרה ג'ונסון סשה ארגוב שירים חדשים ,,
7,ג,יוסף גולנד ,שר בשלוש שפות,
7,ג,ציון גולן ,הטעם התימני במחזורת להיטים בתימנית ,
7,ג,ציון גולן ,חביב גלבי להיטי תימן ,מספר 6
7,ג,ציון גולן ,נעלה נעלה,
7,ג,ציון גולן ,חביב גלבי להיטי תימן ,מספר 4
7,ג,ציון גולן ,חביב גלבי להיטי תימן ,מספר 3
7,ג,ציון גולן ,חביב גלבי להיטי תימן ,מספר 2
7,ג,ציון גולן ,חביב גלבי להיטי תימן ,מספר 1
7,ג,גוליבר בארץ הגמדים,,
7,ג,חנן גולדבלט, משירי ז'ילבר בקו,
7,ג,חנן גולדבלט,צד אחר,
7,ג,אליהו גולדנברג,שי חנוכה,
7,ג,שמואל גוגול וילדיו, הרמוניקה בנד ,
7,ג,גדי גוב,תנו לגדול בשקט,
7,ג,גדי גוב,אין עוד יום,
7,ג,גדי גוב,אין עוד יום,מהדורה חדשה
7,ג,גדי גוב,דרך ארץ ההופעה צוותא 20.5.88,שדרים
7,ג,גדי גוב,דרך ארץ,
7,ג,גדי גוב,1.670833333,
7,ג,גדי גוב,תקליט ראשון,
7,ג,גדי גוב,תקליט ראשון,מהדורה חדשה
7,ג,אבנר גדסי,דף חדש,
7,ג,אבנר גדסי,,
7,ג,אבנר גדסי,12 להיטי זהב,
7,ג,אבנר גדסי,מנגן ושר,
7,ג,אבנר גדסי,מדליק,
7,ג,אביב גדג' ,שרף אורנים,
7,ג,שלום גד והיהלומים,הכל חדש,
7,ג,שלום גד ,סוף המדבר,
7,ג,מיקי גבריאלוב,אבנים,
7,ג,מיקי גבריאלוב,אגדת גבריאלוב,
7,ג,מיקי גבריאלוב,,
7,ג,גבירתי הנאווה,עם ריטה,
7,ג,גבירתי הנאווה ,עם רבקה רז,
7,ג,גבירתי הנאווה ,עם רבקה רז,עם חתימה
7,ג,ראובן גדולוב ,טיפול שורש,
7,ג,גבעתיים רק בת 65,,
7,ג,גבעת חלפון אינה עונה ,פסקול הסרט,
7,ג,הגבעתרון,,תקליט שדרים
7,ג,הגבעתון ,שירי נעמי שמר אחר הקציר,
7,ג,הגבעתון ,שרים מחוף לחוף,
7,ג,הגבעתון ,רחוק רחוק,
7,ג,הגבעתון ,שירי הנוער העובד והלומד ערב יובל ה50 של התנועה,
7,ג,הגבעתון ,גוונים,
7,ג,הגבעתון ,בעמק שלו,
7,ג,עליזה גבאי, ישראל טופ ווקאליסט,
7,ג,עליזה גבאי ,במקצבים חדשים,
7,ג,עליזה גבאי ,מיי וורד אוף סונגס,
7,ג,אבנר גנאם ,בלי גג,
7,ג,אבנר גנאם ,הולך לבד,
7,ג,ג'אמבו מיוזיקל,,
7,ג,אברהם גולדפאדען, השירים מהאופרטות של גולדפאדען,
7,ג,גאלדענע לידער,,
8,ג,גאולה גיל ,דה הול וורלד דנסרס,
8,ג,גאולה גיל פיצרים אנד אורנים צבר שלום,שלום,
8,ג,גאולה גיל אנד אורנים צבר, און דה רוד טו אילת,
8,ג,גאולה גיל אנד אורנים צבר ,אראונד דה קמפפייר,
8,ג,גאולה גיל אורנים צבר ,א טאון הול קונצרט,
8,ג,גאולה גיל אנד אורנים צבר,הורה,
8,ג,גאולה גיל אנד אורנים צבר ,אראונד דה קמפפייר2,
8,ג,גאולה גיל ,אנד תיאודור ביקל פולקס סונג פרום גסט אבאוט אבריוור,
8,ג,גיל האהבה, יהורם טהר לב ,
8,ג,ג'ינג'יות,,
8,ג,נירה גל,זה הזמן,
8,ג,נירה גל,עוד חוזר הניגון,
8,ג,ריקי גל,,
8,ג,ריקי גל,מה זאת אהבה,
8,ג,ריקי גל,תן לי מקום,סינגל
8,ג,ריקי גל,חסידיקו פיבר,
8,ג,שימי גל ,בואי הביתה,
8,ג,שימי גל ,גן נעול,
8,ג,הגל הירוק ,תן לעולם להסתובב,
8,ג,עודד גלאי,חשיפה,
8,ג,אופירה גלוסקה ,נמרוד טנא שירים לליהי,
8,ג,גלגולו של ניגון,,
8,ג,גליצו יוצא לנדוד בדרכים,,
8,ג,מוטי גלעדי,מוטי גלעדי שר,
8,ג,אורי גלר,,
8,ג,נורית גלרון,סימפטיה,
8,ג,נורית גלרון,,
8,ג,נורית גלרון,אני ראיתי יופי,
8,ג,נורית גלרון,משהו בלבבה,
8,ג,נורית גלרון,שירים באמצע הלילה,
8,ג,נורית גלרון,בהופעה חיה,
8,ג,נורית גלרון,נגיעה אחת רכה,
8,ג,נורית גלרון,משהו בלבבה,הופעה
8,ג,נורית גלרון,אחרינו המבול,
8,ג,נורית גלרון,אמיל,
8,ג,יהודה גמליאל ,רולטה,
8,ג,גמר גביע ,אין מנצחים במשחק הזה,
8,ג,להקת גן עדן,,
8,ג,להקת גן עדן,בואו נרוץ,סינגל
8,ג,ג'נגו,פזבז,
8,ג,ג'נגו,בתוך הרגע,
8,ג,ג'נגו,מאה שקלים אחרונים,
8,ג,ג'נגו,פירסט וואן,
8,ג,ג'נגו,אנשים במים,
8,ג,ג'נגו,קרח בעיניים,
8,ג,געדענק זכור רימבמר,,
8,ג,אביב גפן,תמונה,
8,ג,אביב גפן,זה רק אור הירח,
8,ג,אביב גפן והתעויוט ,לילות לבנים,
8,ג,אביב גפן,המכתב,
8,ג,אביב גפן והתעויוט ,עכשיו מעונן,
8,ג,אביב גפן והתעויוט ,3,
8,ג,אביב גפן והתעויוט ,שום מקום,
8,ג,אביב גפן והתעויוט ,יומן מסע,
8,ג,אביב גפן והתעויוט ,בלק אנד וויט,
8,ג,אביב גפן והתעויוט ,בוכה על הקבר,סינגל
8,ג, ג'רי גרבל ,רגאי אוף ג'רוזלם,
8,ג,ג'רי רגבל ,בדרך לירושלים,
8,ג,שלמה גרוניך ,למה לא סיפרת לי,
8,ג,שלמה גרוניך ,למה לא סיפרת לי,מהדורה חדשה
8,ג,שלמה גרוניך ,נדודי שינה,
8,ג,גרופי,שירים מהסרט,
8,ג,טובה גרטנר ,כת תום,
8,ג,טובה גרטנר ,כת תום,מהדורה חדשה
8,ג,טובה גרטנר ,אם מלאכים,
8,ג,בוקי גרינברג,הבחירה של בוקי גרינברג,
8,ג,ניסים גרמה ,המזרח הקרוב לליבי,
8,ג,ניסים גרמה ,טוב לי,
8,ג,ניסים גרמה ,היית שלי,
8,ג,ניסים גרמה ,להיות כוכב,
8,ג,ניסים גרמה ,מי אנחנו מה אנחנו,
8,ג,דני גרנות,,
8,ג,דני גרנות,עם עמנואל קרנון אלי נחום שקיעות נשים וכל השאר,
8,ג,דני גרנות,קרן אור,
8,ג,דני גרנות,בראש צלול,
8,ג,דני גרנות,רדיו אקטיבי,
8,ג,רפי גרנות ,ילדה מה שמך דני גרנות שר,
8,ג,גרציה,,
8,ג,גרציה,,מהדורה חדשה
8,ג,החזן חיים גרינצ'פן ,בחוכמה פותח,
8,ג,ניקוס גרקוס ,אופס איסה אילה,
8,ג,לריסה גרשטיין ,שירים ורומנסות,
8,ג,לריסה גרשטיין ,משירי בולט אוקוצ'בה,
8,ג,שלישיית גשר הירקון,אהבה ראשונה,
8,ג,שלישיית גשר הירקון,התכנית החדשה,
8,ג,שלישיית גשר הירקון,באנגלית,
8,ג,הגשש החיוור ,במועדון הסנטר הכפול,מספר 1
8,ג,הגשש החיוור ,במועדון הסנטר הכפול,מספר 2
8,ג,הגשש החיוור ,במועדון הסנטר הכפול,מספר 3
8,ג,הגשש החיוור ,מיטב מערכונים,
8,ג,הגשש החיוור ,תכנית ג סין עם הגשש,
8,ג, הגשש החיוור ,סין עם הגשש פזמונים ומערכונים,
8,ג, הגשש החיוור ,מים לדוד המלך,
8,ג, הגשש החיוור ,קנטטה לשווארמה,
9,ג, הגשש החיוור ,קנטטה לשווארמה,תקליט שלישי מההצגה
9,ג, הגשש החיוור ,קנטטה לשווארמה,תקליט א
9,ג, הגשש החיוור ,בשירי נעמי שמר,
9,ג, הגשש החיוור ,בשירי נעמי שמר,המקורי
9,ג,הגשש החיוור ,בשירותרום 1984 הלאה,
9,ג,הגשש החיוור ,לחוזרים הידד ,סינגל יהונתן גפן
9,ג,הגשש החיוור, בעבור חוקן דולרים ,חלק א
9,ג,הגשש החיוור, בעבור חוקן דולרים ,חלק ב
9,ג,הגשש החיוור, בעבור חוקן דולרים ,חלק ג
9,ג,הגשש החיוור ,,
9,ג,הגשש החיוור ,בתכנית כוסות רוח ,(כחול) תקליט ראשון
9,ג,הגשש החיוור ,בתכנית כוסות רוח ,(אדום) תקליט שני
9,ג,הגשש החיוור ,אוף סייד סטורי,חלק א
9,ג,הגשש החיוור ,אוף סייד סטורי,חלק ב
9,ג,הגשש החיוור ,עובדים עלינו עבודה עברית ,חלק א
9,ג,הגשש החיוור ,עובדים עלינו עבודה עברית ,חלק ב
9,ג,הגשש החיוור ,קרקר נגד קרקר,חלק א
9,ג,הגשש החיוור ,קרקר נגד קרקר,חלק ב
9,ג,הגשש החיוור ,אף אחד לא קם,
9,ג,הגשש החיוור , 5 תקליטים מכל טוב,קופסא
9,ד,דוד דאור,,
9,ד,דאס געזאנג פון מיין הארץ,,
9,ד,לואיס דנטו ,סלוט ישראל,
9,ד,דבקה ישראלי פולקס דנסרס,,
9,ד,דבר מצחיק קרה לי בדרך לסואץ,,
9,ד,נתניה דברת ,סינג יידיש סונגס פולקס,
9,ד,נתניה דברת ,ביהולד דו ארט פייר,
9,ד,נתניה דברת ,סינגס פולק סונגס אוף רשייה,
9,ד,הדבורה מאיה,,
9,ד,הדבורה מאיה ,הביצוע המקורי ,תקליט מס 2
9,ד,הדג נחש ,המכונה של הגרוב,
9,ד,הדג נחש ,קמתי לזוז,
9,ד,מוטקה דגן ,פולקור דה ישראל,
9,ד,מוטקה דגן ,שלום,
9,ד,צילה דגן ,הראשון,
9,ד,צילה דגן, ולא היה בנינו אלא זוהר,
9,ד,עידו דגני ,כמו אגדה,
9,ד,לאה דגנית ,סונגס אוף ישראל,
9,ד,לאה דגנית ,בשיר ובזמר,
9,ד,יגאל דה בוטון ,נקודת רוק,
9,ד,יגאל דה בוטון ,,תקליט שדרים
9,ד,יגאל דה בוטון ,חשיפה,מספר 2
9,ד,גל דה פז ,וורי טאט,
9,ד,מגן דהרי ,אני הולך אלייך,
9,ד,דה דו דו דו,,
9,ד,דואל ,מקום מסוים,
9,ד,הדודאים,הראשון,
9,ד,הדודאים,סדרה 2,
9,ד,הדודאים ,לס דודאים שנס דה ישראל,
9,ד,הדודאים ,שיירת הרוכבים גדול,
9,ד,הדודאים ,עכשיו,
9,ד,הדודאים ,לזה לא אותו הבית,
9,ד,הדודאים ,הם רוכבים ושרים בעיבוד מתי כספי,
9,ד,הדודאים ,מנגינה נשכחת,
9,ד,הדודאים ,עשור לדודאים,
9,ד,הדודאים , אימפקו איבנז חמש אחר הצהריים,
9,ד,הדודאים ,סיור עם הדודאים,
9,ד,הדודאים ,צריך לשמור על כושר,
9,ד,הדודאים ,עשן,
9,ד,הדודאים ,שלושים שנים לדודאים,
9,ד,הדודאים ,פרברים,
9,ד,הדודאים ,דבר אליי בפרחים,
9,ד,הדודאים ,קנטוס דה ישראל לוס דודאים,
9,ד,הדודאים ,דה דודאים סוגס אוף ישראל,
9,ד,הדודאים ,דה דודאים בן אנד אדם,
9,ד,הדודאים ,ישראל,
9,ד,הדודאים, ישראל וויג אוטור דה מונדו,
9,ד,הדודאים ,ישראל צרפתית צילום מדבר,
9,ד,הדודאים ,ישראל ישראל,
9,ד,הדודאים ,קנסיונס דה ישראל ספרדית,
9,ד,הדודאים ,פיימוס ישראליין פולקסונגס,
9,ד,הדודאים ,סוסי הפרא ,סינגל
9,ד,דודה,,
9,ד,דודה,שקט שקט,סינגל
9,ד,דודה,אלף כבאים,סינגל
9,ד,דודו השמן ,מחזמר מהווי הנוער,
9,ד,מרטין דוידזון ,שירים שלימדתי את אימי,
9,ד,מרטין דוידזון ,סול רייטס,
9,ד,ארכדי דוכין ,רוצה יהיה שירי ויסוצקי,
9,ד,ארכדי דוכין ,שקי אגרוף,
9,ד,משה נוי ולהקת הדולפינים,,
9,ד,מאיה דוניץ פרידה דולפין,,
9,ד,הרפתקאות קוטור דוליטל,,
9,ד,דוקטור דוליטל ,באפריקה,
9,ד,דוקטור דוליטל ,שירים מהסרט,
9,ד,דורית ולהקת אז אולי,,
9,ד,דורלה סדלקס ,דום,
9,ד,דורלה סדלקס ,בלי עין רעה,
9,ד,דורלה סדלקס ,חורבן בית שלישי,
9,ד,דורלה סדלקס ,שיר הגיבן,
9,ד,דיויד ברוזה ויונתן גפן,,
9,ד,דודו דור ,ראש בראש,
9,ד,דודו דותן ,בהופעה פומבית,
9,ד,דודו דותן ,בצוותא,
9,ד,דודו דותן ,שר ומספר לילדים,
9,ד,דודו דותן ,בהופעה פומבית מחכים לדודו,
9,ד,דודו דותן ,לשיר זה כמו להיות זמר,
9,ד,דודו דותן ,בהופעה פומבית תכנית חדשה,
9,ד,דודו דותן ,בעוד אגדות מבולבלות,
9,ד,דודו דותן ,מסיבת יום הולדת,
9,ד,דודו דותן ,אגדות מבולבלות שמספר דודו דותן,
9,ד,עירית דותן ,כרטיס ביקור,
9,ד,עירית דותן ,השעות היפות ביותר,
9,ד,עירית דותן ,ויעקב הולנדר,
9,ד,עירית דותן ,הולכים לנדנדות,
10,ד,שלמה דחיאני ,מבחן שירים תימנים,
10,ד,הדחליל סבא אליעזר והגזר,,
10,ד,הדיבוק ,מחזה הבימה,
10,ד,דיוואן ספרדי,,
10,ד,דיוואן יהודי תימן,,
10,ד,דיוואן יהודי ספרד,,
10,ד,דיזינגוף 99,דיסקו,
10,ד,דיזינגוף 99 ,מהדורה חדשה תקליט משולש,
10,ד,דיזינגוף 99 המקורי,המקורי,
10,ד,משה דיין ,היום השביעי,
10,ד,תיקי דיין ,פגישה מחודשת עם שירי גילברט אוסליבן,
10,ד,מוטי דיכנה ,עד ראיה,
10,ד,מוטי דיכנה ,עד שניפרד,
10,ד,דין,,
10,ד,דה דיינמייטס,,
10,ד,וולט דיסני ,התרנגול והנמלה,
10,ד,וולט דיסני ,פיטר פן,
10,ד,וולט דיסני ,פינוקיו,
10,ד,וולט דיסני ,חתולים בצמרת,
10,ד,וולט דיסני ,סינדרלה ושלגיה,
10,ד,וולט דיסני ,הקוסם מארץ עוץ,
10,ד,וולט דיסני ,ברנרד וביאנקה,
10,ד,וולט דיסני ,דמבו,
10,ד,וולט דיסני ,קומפוזיטורים מפורסמים,
10,ד,וולט דיסני ,אופרות מפורסמות,
10,ד,וולט דיסני ,החור השחור,
10,ד,וולט דיסני ,המיטה המעופפת ופו הדוב מחפש את הציר הצפוני,
10,ד,וולט דיסני ,דיסקו תוצרת הארץ,
10,ד,וולט דיסני ,דיסקו תוצרת הארץ,עטיפה עם גמל
10,ד,דיר יאסין דיסקוגרפי,,
10,ד,יאיר דלאל ,עלעול,
10,ד,יאיר דלאל ,אנד דה לובו בלוז בנד,
10,ד,דליה ואלי והתוכי המתנדנד,,
10,ד,דליק מתכנית הטלוויזיה זהו זה,,
10,ד,סעדיה דמארי ,מספר ושר,
10,ד,שושנה דמארי ,שנס דה ישראל,
10,ד,שושנה דמארי ,הורה ממטרה,
10,ד,שושנה דמארי ,שולמית,
10,ד,שושנה דמארי ,מגדלור,
10,ד,שושנה דמארי ,בהופעה חיה 1980,
10,ד,שושנה דמארי ,ישראל פולקסונגס,
10,ד,שושנה דמארי ,שירי עם לוחם,
10,ד,שושנה דמארי ,שושנה,
10,ד,שושנה דמארי ,שנס דה ישראל,2
10,ד,שושנה דמארי ,שנס דה ישראל משה וילנסקי,
10,ד,שושנה דמארי ,כלניות ,אנגלית
10,ד,שושנה דמארי ,רקורדינגס פור דה קונסיור,
10,ד,שושנה דמארי ,שנס אוף ישראל,1
10,ד,שושנה דמארי ,עם אליקום צוזנר,
10,ד,שושנה דמארי ,שושנה,
10,ד,שושנה דמארי ,חיפה אין היי פיי,
10,ד,שושנה דמארי ,אור,
10,ד,שושנה דמארי ,עוד הולכת אלייך,סינגל
10,ד,שושנה דמארי ,שובי בת ירושלים,סינגל
10,ד,שושנה דמארי ,רומנטיקס סונגס,10 אינץ׳
10,ד,שושנה דמארי ,ישראלי פייבוריטס,10 אינץ׳
10,ד,שושנה דמארי ,קול ישראל,10 אינץ׳
10,ד,שושנה דמארי ,פניני המזרח,10 אינץ׳
10,ד,שושנה דמארי ,שירי מולדת,10 אינץ׳
10,ד,שושנה דמארי ,בליווי תזמורת ומקהלת ירושלים,10 אינץ׳
10,ד,שושנה דמארי ,בליווי תזמורת הד ארצי ומקהלה,10 אינץ׳
10,ד,שושנה דמארי ,שירים מובחרים ,ציור חמור 10 אינץ'
10,ד,שושנה דמארי ,שירים אהובים עליך ,10 אינץ׳
10,ד,שושנה דמארי ,שרה שירים בלדות ופזמונים מאת משה וילנסקי ,10 אינץ׳
10,ד,שושנה דמארי ,ביתי שלי,10 אינץ׳
10,ד,אבי דן ,נתיב חיי,
10,ד,אבנר דן ,צחוק מקיר לקיר,
10,ד,אבנר דן ,פרסי אחד,
10,ד,אבנר דן ,בהופעה פומבית,
10,ד,אבנר דן ,צלילי המברשת,
10,ד,יואל דן ,אנד היז טריו,
10,ד,יעקב דן ,פור יו,
10,ד,יעקב דן ,,
10,ד,משה דנבורג ,וקרב בזורינו א,
10,ד,רמי דנוך ,כפיים,
10,ד,רמי דנוך ,אהבת הנווד,
10,ד,אלונה דניאל ,מסיבה במרתף הארמון,
10,ד,אורנה ומשה דץ ,בדרכי האהבה,
10,ד,אורנה ומשה דץ ,באותה המיטה,
10,ד,דפנה דקל,,
10,ד,דקלון,מורי,
10,ד,דקלון,חפלה,
10,ד,דקלון,זמר במשעולי הארץ,חלק א
10,ד,דקלון,זמר במשעולי הארץ,חלק ב
10,ד,דקלון,יוצא לדרך,
10,ד,דרכי כוכבים ,התקליט הראשון,
10,ד,דש עם שיר,,
10,ד,דש עם שיר,,עברי 1
10,ד,דש עם שיר,,עברי 2
10,ד,דש עם שיר,,עברי 3
10,ד,אגדת דשא,,
11,ה,דוד ויהודית הס,ישמחו השמיים,
11,ה,הבאנו שלום עליכם ,תקליט חגיגי של שירי שלום,
11,ה,הבאנו שלום עליכם ,מזכרות משיראל,
11,ה,הבה נגילה ,פולקלור ישראלי,
11,ה,הבה נגילה ,צמד האמירים,
11,ה,הבה נצא במחול ובזמר,,
11,ה,הבה נרקודה עם אפי נצר וחבורתו,,מספר 1
11,ה,הבה נרקודה עם אפי נצר וחבורתו,,מספר 2
11,ה,הבה נרקודה עם אפי נצר וחבורתו,,מספר 3
11,ה,הבה ונרקודה ,,מספר 4
11,ה,הבה נשיר עם פלטורס,,
11,ה,הגדה של פסח ,עם סמי אלמגריבי,
11,ה,הגדה של פסח ,בבית תימני ב1953,
11,ה,אביבה הד ,בשירים למי שאינו מאמין וצרות קטנות,
11,ה,אביבה הד ,האישה האחרת,
11,ה,אביבה הד ,אני אוהבת רק לרקוד,
11,ה,אביבה הד ,אמא לא זורקת כלום,
11,ה,איתן הדר ,איש הלבנה,
11,ה,איתן הדר ,פרוגקט מיוזיק טו לאב,
11,ה,הוא הלך בשדרות ,פסקול הסרט,
11,ה,שמעון הולי ,הירוק בוב מרלי,
11,ה,שמעון הולי ,ינשוף הכחול,
11,ה,הופה היי ,לילוש,
11,ה,הופה היי ,מתוך סדרת הטלויזיה לילדים תזמורת של ממש,
11,ה,הופה היי ,כמו צועני,
11,ה,הופה היי ,אנחנו נשארים בארץ,
11,ה,הוי ארצי מולדתי, מתוך דורמי ומי עוד,
11,ה,הווי ובידור יונתן גפן שלמה גרוניק,,
11,ה,הורה HORA,,
11,ה,סטפן הורנשטיין ירושלים 1985,,
11,ה,האח! ראשון לציון מופע 100,,
11,ה,הידד לצעירים,,
11,ה,היו היו זמנים ,,תקליט 1
11,ה,היו היו זמנים ,,תקליט 2
11,ה,היו היו אי פעם ,תזמורת ההקלטות של רשות השידור,
11,ה,היידי בת ההרים,,
11,ה,נחום היימן,משירי נחום היימן,
11,ה,נחום היימן,קרלוס מרנדה מנגן נחום היימן,
11,ה,נחום היימן,לשנה טובה להקת חופים משירי נחום היימן,
11,ה,נחום היימן,הדברים שאוהבים משירי נחום היימן,
11,ה,נחום היימן,העונה החמישית נעימות הזהב של נחום היימן,
11,ה,נחום היימן,נחום היימן נחצ'ה 1988,
11,ה,נחום היימן,שירי נחום היימן לשדרנים בלבד למילים של נתן אלטרמן ונתן יונתן,שדרנים בלבד
11,ה,נחום היימן,נחום היימן 1977,
11,ה,נחום היימן,נחום היימן ריקודי עם ישראלי צרפתי,
11,ה,נחום היימן,נחום היימן ריקודי עם ישראלי בעברית,
11,ה,נחום היימן,נחום היימן צרפתית,
11,ה,סי היימן ולהקה מקומית ,עובדים בכביש,
11,ה,סי היימן להקה מקומית ,תקליט שני,
11,ה,סי היימן להקה מקומית ,פסטיגל 1988 את לא לבד,
11,ה,היכל החלומות,,
11,ה,נורית הירש ,זמר שכזה,
11,ה,הישאם קצב משגע,,
11,ה,הלו דולי ,,
11,ה,הלו ישראל,,
11,ה,הלוך הלכה החבריה ,,
11,ה,הלוך הלכה החבריה ,,ירוק
11,ה,הלוך הלכה החבריה,1976,
11,ה,הכל עובר חביבי ,נחיה ונראה,
11,ה,הכל עובר חביבי ,שירים,
11,ה,הכל עובר חביבי ,הכל לא עובר חביבי,
11,ה,הכל עובר חביבי ,להיטי שנות ה-50,
11,ה,הכל עובר חביבי ,דור האספרסו,
11,ה,הכל עובר חביבי ,עודני ילד,
11,ה,הכל עובר חביבי ,שירים שמחוץ להצגה,
11,ה,משה הילל ,סניוריטה,
11,ה,משה הילל ,שלושה יונים,
11,ה,שלום הלל ,להיטי המזרח,
11,ה,שירי ע הלל,דודי שמחה משירי וסיפורי ע הלל,
11,ה,שירי ע הלל,,
11,ה,הלל ואביבה ,הקלטה פומבית בטיים הול ניו יורק,
11,ה,הלל ואביבה ,נייט און דה דזרט,
11,ה,הלל ואביבה ,שירים ישראלים,
11,ה,הללויה,,
11,ה,נחמה הנדל ,שרה שירים של אז ושל עכשיו,
11,ה,נחמה הנדל ,שירי ביאליק,
11,ה,נחמה הנדל ,שירת הנודד,
11,ה,נחמה הנדל ,בחן הירושלמי כחול,
11,ה,נחמה הנדל ,בחן הירושלמי כחול וחום,
11,ה,הינה מה טוב,,
11,ה,שולי הרולד,,
11,ה,איציק הרוש,,תקליט שדרים מספר 2
11,ה,הרפתקה בקרקס,,
11,ה,הרפתקות דני דין הרואה ואינו נראה,,
11,ה,הפתקאות אצבעוני,,
11,ה,חיים הרצוג ,מתוך שיחותיו בקול ישראל בימי הכוננות ובמלחמת שש הימים,
11,ה,חיים הרצוג ,באום החלטה בנוגע לגזענות 1975,
11,ה,יעקוב הרצוג ,the herzog toynbee debate,
11,ה,כוכבה הררי ,שוב הגעתי,
11,ה,כוכבה הררי ,מבחר שירים,
11,ה,הרשלה סרט,,
11,ה,התעמלות מיוחדת לבריאות ויופי,,
11,ה,התרגעות נעימות ישראליות,,
11,ה,התשה תאטרוק,,
12,ו,וייב איש איזה מזל,איזה מזל,
12,ו,חיים ויצמן, אבא אבן מגיש מסכת קולית לזכר נשיאה הראשון של מדינת ישראל,
12,ו,ג'קי וולש ,מייבי טודיי,
12,ו,ג'קי וולש ,בבוא היום,
12,ו,ג'קי וולש ,ופמלה ספרינגפילד קרוס רואודס בהופעה באוניה,
12,ו,וזאת לאות ולסימן מועדון חמשת האותות,,
12,ו,בן ציון ויטלר לאמיר אלה פרייליק זיין,,
12,ו,משה וילנסקי, השירים הנפלאים של משה וילנסקי,
12,ו,משה וילנסקי ,זר כלניות למשה וילנסקי,
12,ו,רבי משה ויצמן,לב טהור מאת המלחין החסידי רבי משה ויצמן,
12,ו,ונזכור את כלום,,
12,ו,שמחה וסלי ,גם וגם,
12,ו,ועדת חריגים ,לטבוע כמו אבן,
12,ו,ועדת חריגים ,דה וורלד איז וול לוסט,
12,ו,ושמחת בחגך ,שירים חג ומועד,
12,ו,וסרמן יהודה ,למען אחי,
12,ז,זאונד אהבה נכזבת,,
12,ז,זאן קונפליקט,,
12,ז,זאן קונפליקט ,,מהדורה חדשה
12,ז,זאן קונפליקט ,אהבה בבומביי,
12,ז,זאב ז'בוטינסקי,ז'בוטינסקי משירי זאב ז'בוטינסקי,
12,ז,זאב ז'בוטינסקי,עיר שלום משירי זאב ז'בוטינסקי,
12,ז,זבולון דאב סיסטם,,
12,ז,זבולון דאב סיסטם ,anbessa sub,
12,ז,אוריגינל רוטס פוליטישן,,
12,ז,זה הכל בנתיים,,
12,ז,בנתיים זה הכל,,
12,ז,זה הכל בנתיים,האיש שבקיר,סינגל
12,ז,דוד זהבי,משירי דוד זהבי שלא יגמר לעולם,
12,ז,דוד זהבי,יש מקום בעדן שירי דוד זהבי לילדים,
12,ז,דוד זהבי,יש מקום בעדן שירי דוד זהבי לילדים ,עטיפת שדרים
12,ז,זהבית חלומות,חלומות,
12,ז,זהבית, בשירי ארץ ישראל,
12,ז,זהו זה, שירים מתוך תוכנית הטלויזיה אמא שלי תמיד רצתה שהבן שלה יהיה בטלויזיה,
12,ז,זהו זה ,שירים מהתוכנית כאן 11,
12,ז,עלמה זהר ,פלא,
12,ז,רבקה זהר ,רבי עקיבא,
12,ז,רבקה זהר ,שסבתא רבקה,
12,ז,רבקה זהר ,הבריאה,
12,ז,זהו בידור,,
12,ז,ישראל זהר ,כזהר הרקיעה,
12,ז,זוויות ,ג'ז ירושלמי,
12,ז,אורה זיתנר ,סשה ארגוב מנגן משיריו,
12,ז,אורה זיתנר ,סשה ארגוב תקליט שני,
12,ז,אורה זיתנר ,שיר חליל וגדי נחמד,
12,ז,אריאל זלבר ,האלבום הראשון,
12,ז,אריאל זלבר ,להקת ברוש,
12,ז,אריאל זלבר ,בה דה די דיאה,
12,ז,אריאל זלבר ,מלירד סינים,סינגל
12,ז,אריאל זלבר, בחברה להגנת הטבע ,סינגל
12,ז,אריאל זלבר ,הינה אנו המיואשים ,סינגל
12,ז,מנחם זילברמן ,עומד מול הארון,
12,ז,אורלי זילברשץ ,הקברט של מירנדה,
12,ז,זינגלה פיס,,
12,ז,זינגלה פיס ,,מהדורה שניה
12,ז,זינגלה ,,השנים האבודות
12,ז,דודו זכאי ,מישהו בה ואמר,
12,ז,דודו זכאי ,בשדה התלתן,
12,ז,דודו זכאי ,רוצה עוד משהו לומר,
